task,score,data_path
Q6,1.48958333333,data/a63178bf-6e4f-4247-bf2a-6bddeb86fe5c/fb66960d-bcb0-4544-a3c2-4080fc30b5a9/data.csv
Q6,2.0,data/7348ca13-08a0-43e8-97e5-1dd67bc0d654/c53de682-3645-40d5-b71b-6faa80a49778/data.csv
Q6,1.0,data/db1b49f5-87b6-467e-bc6f-f4d903321a4e/55865563-7394-4b4f-9c32-499025d1c39c/data.csv
Q6,0.0,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/67577a08-2814-414e-8eb4-47bacb190061/data.csv
Q6,3.0,data/3f1e03d4-c18f-4fe2-af9a-237d5eb8cef2/67ba9b7d-7434-479c-a9f4-34cfe19fa078/data.csv
Q6,3.0,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/40095387-6260-4a98-800d-95eac40cf7bb/data.csv
Q6,1.0,data/1b849dc1-761f-4376-a68d-f953330b1fcb/91c7bff1-b2b2-46b0-b1ec-34cc611d1a61/data.csv
Q6,1.51282051282,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/e2641c44-c5ca-4b5d-bcf0-020fd8fce27e/data.csv
Q6,3.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/9966359e-65d6-4dd1-8e20-620ce054460c/data.csv
Q6,2.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/d81e2478-351b-44f6-a3da-b800e2121bd9/data.csv
Q6,2.0,data/b8f162fd-2091-4590-911c-c2e65e3a509a/ed56f7b7-21ee-47ed-b174-d56155c0e134/data.csv
Q6,1.0,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/04a6f578-d851-444b-81e9-1dba0550a8ae/data.csv
Q6,1.54545454545,data/725ebb69-54dd-4eaf-bf20-e87062642e62/8f25215b-2bac-4eaa-b08d-4f938099ef9a/data.csv
Q6,1.55555555556,data/725ebb69-54dd-4eaf-bf20-e87062642e62/25e2d4b3-8dae-4036-bbe5-d7171594f72d/data.csv
Q6,1.55797101449,data/725ebb69-54dd-4eaf-bf20-e87062642e62/b0247044-8587-4ebe-b30e-14f20c8ba478/data.csv
Q6,1.56028368794,data/ec139702-3da1-455e-a98a-032b3582c01a/14317f8c-eb8b-45ab-a747-25630017b5ea/data.csv
Q6,1.0,data/7348ca13-08a0-43e8-97e5-1dd67bc0d654/f3678110-f735-4e83-b6be-5734442ec425/data.csv
Q6,2.0,data/cc74a516-e007-43cd-9167-1ca3abe3f20b/5d34fc33-7a74-4395-a7f4-6a93f5065857/data.csv
Q6,2.0,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/e440d9a3-998d-4266-b452-61e0f4d0ffe7/data.csv
Q6,0.0,data/7348ca13-08a0-43e8-97e5-1dd67bc0d654/ff0d8f24-a060-4f77-a25c-351bc4dc48c6/data.csv
Q6,2.0,data/cab61c51-af36-49bd-abd5-7e78abd0c9af/1f4248fb-95e1-46f7-96bf-311f6e795035/data.csv
Q6,1.57232704403,data/a63178bf-6e4f-4247-bf2a-6bddeb86fe5c/81407ef3-e000-46db-a878-fb7e4dbdc72e/data.csv
Q6,0.0,data/2f602929-4cd3-4570-9f5b-bb6112507993/3a03b9ae-c459-420d-8373-5a992d151c1c/data.csv
Q6,2.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/6508e425-e030-4de7-a1dd-ed80e367c68c/data.csv
Q6,2.0,data/cc74a516-e007-43cd-9167-1ca3abe3f20b/eb1d37b0-6ef7-43d1-9bd2-5672350c7ab9/data.csv
Q6,1.57894736842,data/725ebb69-54dd-4eaf-bf20-e87062642e62/35f9b183-ea04-435c-a05f-f7bd5585e0b5/data.csv
Q6,1.58620689655,data/725ebb69-54dd-4eaf-bf20-e87062642e62/b310188c-f711-46f1-aac9-c6098ed91fde/data.csv
Q6,1.58757062147,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/d90b713e-b3fc-4dca-b4d9-8118f2ac4f62/data.csv
Q6,2.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/d0e2f012-3a6a-4f04-81b3-097029f2f335/data.csv
Q6,2.0,data/c7cd9f16-9d18-4688-bb4a-f4315fd80691/7d451998-b15d-4c02-8841-3ef9f537a719/data.csv
Q6,1.0,data/a63178bf-6e4f-4247-bf2a-6bddeb86fe5c/b6f420e2-0a2d-4377-9501-4f8b50c9dfdf/data.csv
Q6,1.5873015873,data/b8f162fd-2091-4590-911c-c2e65e3a509a/82a1b041-8548-4b2c-a5e1-471900cf952e/data.csv
Q6,1.0,data/7348ca13-08a0-43e8-97e5-1dd67bc0d654/edac91e3-9af1-4159-bbab-9b0d71470984/data.csv
Q6,3.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/b33a4f41-ca95-4332-b971-c838211469ea/data.csv
Q6,3.0,data/1bfc8520-17b0-46b9-9940-a6646615436c/c10ee0d2-a401-401d-836a-0175d552881b/data.csv
Q6,2.0,data/a63178bf-6e4f-4247-bf2a-6bddeb86fe5c/399f395c-78bd-42cb-8c33-cd30790c431a/data.csv
Q6,2.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/9942e406-faf0-4f1e-8260-f35b4032e2a9/data.csv
Q6,1.62801932367,data/cd975e46-93a6-43dd-ac59-8015b36c03b8/4664460a-4439-47d6-bb80-6a40295c80a6/data.csv
Q6,1.63333333333,data/7348ca13-08a0-43e8-97e5-1dd67bc0d654/954beedc-12a0-436b-b088-4addc7de09d2/data.csv
Q6,3.0,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/f2fb8e4a-e1a4-4e5f-bb46-63b6bbf4356e/data.csv
Q6,2.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/2dfad74b-4b84-40dd-9443-3bf47c95d85f/data.csv
Q6,2.0,data/7348ca13-08a0-43e8-97e5-1dd67bc0d654/a22279f3-900d-4578-b0ed-bc7e21edf762/data.csv
Q6,1.64864864865,data/b775a6db-d7b2-4e38-b25b-d0034b2ca502/deb41fc7-c663-4bc3-962c-ac7d9c23f4f1/data.csv
Q6,3.0,data/f00a5ed5-76db-47cb-b7e6-88c4da28a319/4769b70c-d117-4818-af08-3eb83df9cd8e/data.csv
Q6,1.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/df0d769e-c3e2-42fc-b198-643e03ca0381/data.csv
Q6,2.0,data/f00a5ed5-76db-47cb-b7e6-88c4da28a319/9df68955-45d5-4449-a2af-aecd214695bb/data.csv
Q6,2.0,data/a63178bf-6e4f-4247-bf2a-6bddeb86fe5c/55250004-116b-4481-86e9-5793d4715c4d/data.csv
Q6,1.0,data/782b0ccf-7072-4fb6-81ab-8d4bb50b05c3/72581360-5b7c-475e-bc02-f0bce68575ca/data.csv
Q6,2.0,data/b8f162fd-2091-4590-911c-c2e65e3a509a/6cdbee9d-fc41-44b9-9a8d-2567422c4445/data.csv
Q6,1.0,data/98b7da99-f498-473f-9799-af1cec3dcfa2/b0587e57-c97d-44b1-95d5-524c388664fc/data.csv
Q6,0.0,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/a700f10c-5ff1-466c-935f-2885f26dd730/data.csv
Q6,1.65060240964,data/df52f43b-f7d0-4dfa-976e-5098cb0cdf12/eb997aff-f36d-47ad-8f87-ec8a1ab81940/data.csv
Q6,3.0,data/ff60fd35-7b22-4e9c-9ae7-2543764e06b0/1af8663f-75cb-4fb9-9c8e-7eda09045ce3/data.csv
Q6,1.66666666667,data/b8f162fd-2091-4590-911c-c2e65e3a509a/cfd52641-d8a8-42bf-84fc-8db1d2ae6e20/data.csv
Q6,1.0,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/7dfd1700-2c7f-4aae-9c26-e26d483c924b/data.csv
Q6,1.66666666667,data/e2ca5422-5f1b-4eb2-b440-922b70b9becd/e42e996b-b045-42ba-b673-e94a497cd511/data.csv
Q6,3.0,data/78a72416-b5e9-4d2c-91a7-8ce5d2ad7163/2a28164c-7ab5-4d49-8021-29bbca5d70d7/data.csv
Q6,1.67041198502,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/30469129-6949-48d5-947d-d552893629a6/data.csv
Q6,1.66296296296,data/7348ca13-08a0-43e8-97e5-1dd67bc0d654/c5797863-77eb-4cf2-b5a6-540cda4b3f25/data.csv
Q6,1.65567765568,data/e95bf4b0-c6c5-482f-a2c3-e8d577eb9591/2b31f478-5a4b-4f78-9966-b6ffc31626e2/data.csv
Q6,2.0,data/7ef9a217-6f9f-49dc-94be-5dea66e28439/463faeae-4f06-48d1-b66b-b89fda7fc75e/data.csv
Q6,1.65591397849,data/a63178bf-6e4f-4247-bf2a-6bddeb86fe5c/be6cabe8-ca09-435f-8c09-98989b8ba7da/data.csv
Q6,1.65957446809,data/782b0ccf-7072-4fb6-81ab-8d4bb50b05c3/df1273ab-daaf-4a2a-a671-43bf823365a1/data.csv
Q6,0.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/39521bbe-4b48-4d41-b038-2085a88c4abf/data.csv
Q6,2.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/95cf19e5-7e8a-4321-bbd9-623992b94d5a/data.csv
Q6,1.63917525773,data/16498553-22d9-4597-9aad-d2db6d9fa3f5/62d74b95-7b84-43d1-a35e-c02f08ae5edd/data.csv
Q6,1.63605442177,data/cc74a516-e007-43cd-9167-1ca3abe3f20b/89af6428-06b5-4acd-a40e-2c80a135e33d/data.csv
Q6,2.0,data/7348ca13-08a0-43e8-97e5-1dd67bc0d654/d34ae7e9-7e3d-47df-9e13-ab600800a0b6/data.csv
Q6,2.0,data/cd975e46-93a6-43dd-ac59-8015b36c03b8/11f57eab-861e-40b0-8ac7-0345e293187c/data.csv
Q6,0.0,data/09563052-4ccf-4c0a-b0f9-44fae6dfdde5/bc1ff669-abd0-4a56-a10f-fc5a96d8f233/data.csv
Q6,1.62745098039,data/3927f76d-0f5d-4fbb-8ea9-71d80ff69330/be023a19-fb78-4492-b359-522aac69341a/data.csv
Q6,1.0,data/9039ec80-8d23-42e3-8989-e9d7d504dd33/fede30d5-a035-4ed9-be9d-0b41e47a1f10/data.csv
Q6,1.0,data/809dcb0c-df78-48ef-9861-543e93382272/7b889d47-49a4-4e18-92e7-6f246c67ffac/data.csv
Q6,2.0,data/abcd54f7-0533-45fd-83e0-f4b0ecf22208/838b54e2-7f6e-43f5-b9c4-5ca1a9c20e60/data.csv
Q6,2.0,data/bd6b6a79-d9dd-4436-84e1-7fb470b1081d/e5e25d6b-1be8-4c0e-a595-9f0511d2d510/data.csv
Q6,3.0,data/05efbe3c-fac8-4abd-bc19-442a6fe74141/d15254f2-fa69-4ae6-addb-837778350bdf/data.csv
Q6,2.0,data/0f70d0ba-f194-4b7c-9f8f-d059216b0d02/a41fe72b-f402-404e-9fa6-1c4925955807/data.csv
Q6,3.0,data/a172b608-f0a5-4a17-b66a-5c1eeb66b171/6d8ff803-1620-444f-8ceb-3e827d644b7a/data.csv
Q6,3.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/e1f0b522-da25-4f25-87cb-0cfaf54093a4/data.csv
Q6,2.0,data/ff01a29c-ffa5-4d58-aa10-85d1050eb51d/da46a530-b9ce-4663-9c39-b74bd89176aa/data.csv
Q6,1.66369047619,data/5196971e-3e18-44e8-88f8-30835adeaef7/41e28983-6ff4-4565-89bb-947c78fb3753/data.csv
Q6,3.0,data/694287a4-02dd-4da9-9aad-9d993814a3c2/2825a1c9-c885-4343-b306-2fa7cbc6d87f/data.csv
Q6,1.67543859649,data/0fd924f7-7e7e-44b4-9240-7ea6eb7bbb40/463b96d3-a48e-4684-9da3-0ec8fdcd641e/data.csv
Q6,3.0,data/96ccb2ee-ab03-4d83-9b72-91a48c8d487e/31c6596e-a54b-4892-9381-535b301a66c6/data.csv
Q6,1.6867816092,data/404ddda0-758d-4ff3-8ceb-d22729c50d0e/80e9f788-ab8a-4c76-8bff-c44308877d49/data.csv
Q6,1.0,data/530480f8-4f22-4c15-99ff-a2b98ac51274/e2fed824-fee6-4b6c-a263-dc772324de07/data.csv
Q6,1.68361581921,data/1a8ee860-0dbb-4aa4-a166-85760f104b6a/c78db964-dc2d-4982-98c3-04048e922433/data.csv
Q6,3.0,data/d37695fb-0356-40eb-923a-ed8aa8d22fa8/663ff7cb-5fd3-4243-bcf1-6a5377901def/data.csv
Q6,1.0,data/e1ff8d66-d058-4f06-8d0e-87cf36f37767/87850a36-8d9b-4043-8a6e-86a025ee7f35/data.csv
Q6,2.0,data/3cc39d85-1424-4c8c-8273-9b61abc194b4/3bd78d17-5ac2-40c5-a940-7f8b382c32ff/data.csv
Q6,1.0,data/d303d5b1-acd0-4f3d-aa75-aa4c7c4e6e59/6a349af1-481b-452a-b023-c6b0147fe2f8/data.csv
Q6,0.0,data/9b169c60-bb2f-4d28-af24-da814fc69d66/8eefd077-5ffe-41da-8805-3a9f42789bb3/data.csv
Q6,2.0,data/f9f8f334-8bb9-49d7-b28f-5b887b01de31/57477bce-7102-4f41-a786-14dd4770af45/data.csv
Q6,2.0,data/68f0d11a-82d7-4422-b173-586ff6058436/a3245261-82ea-4f54-8016-3b74eb6ca8f9/data.csv
Q6,3.0,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/401616de-f26a-4728-9f37-55324565d50a/data.csv
Q6,0.0,data/f60c78a8-25b5-4ae1-8389-9b1fa5200891/9ec06b33-c82c-4574-bbbc-d0de0ef15a7b/data.csv
Q6,2.0,data/d1338004-9142-4e86-a654-807b474ec224/725cb6cb-fdc6-4555-84e7-4e8542acc16b/data.csv
Q6,1.67700258398,data/6a7bcdc3-2e35-4a46-8fc6-955fd510e203/80cbe433-0776-4cda-a234-68c9ede98ef1/data.csv
Q6,1.0,data/2b4a7fc8-6b47-4c20-ac2c-edd87bc6585d/56bfe3bb-2067-47e5-9d11-fd42d3eeb7f9/data.csv
Q6,0.0,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/a5701379-196f-431d-bf7b-f64c37494a74/data.csv
Q6,1.67171717172,data/3b880d60-af74-4440-ab7f-f3f502b8220d/fdb2a989-3ff5-40d3-adbc-cdb0b4f7bf63/data.csv
Q6,2.0,data/83952afa-afef-4b6f-9e39-a52aa2225f7f/ac8275d8-e9c1-444c-97e8-b35a24f1d161/data.csv
Q6,3.0,data/3c31ca72-ede3-40ab-8781-28f25a670a68/9c9d8976-6f4f-4f48-9af0-952b7d1d3976/data.csv
Q6,1.68395061728,data/1ea42d30-6b3d-4810-a005-d0394f5c6918/ff901840-a629-4497-9bf3-a7f4c4de83c3/data.csv
Q6,2.0,data/c4df4293-4274-422a-a241-9287424809d7/ba6d85a1-922a-4302-9a48-32c50c0a2c5d/data.csv
Q6,2.0,data/de9d590c-6e2d-4c06-ae83-1bd222369033/82f430e2-036c-4c33-8ae4-c91e812bd70c/data.csv
Q6,1.0,data/272d92a0-c044-4616-bb02-6039a7de162e/b9a7a7e2-516e-40f0-9f4f-eced29ea1c8d/data.csv
Q6,3.0,data/ad8e59cc-8a4b-483a-8609-c8055d0b72e8/d1bc6a1c-e6d6-4f2b-9def-b2cabb6a5cc4/data.csv
Q6,3.0,data/f2662068-a4c2-4214-badc-cf6c640c21de/d75ca1af-426c-4a0a-aefd-a25f718c0a91/data.csv
Q6,3.0,data/91a8a211-9dbf-435a-8fe6-86e6b7da5650/4feda288-bf71-4ab1-83fd-de4fc0e20e3a/data.csv
Q6,3.0,data/ca682e87-1e78-44b6-986c-635785ed45aa/f5e03eab-5c61-4e11-81a8-b205cce06473/data.csv
Q6,1.71095571096,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/2c97094d-f9fd-4f9c-bac5-5c4502707246/data.csv
Q6,0.0,data/2b4a7fc8-6b47-4c20-ac2c-edd87bc6585d/60f3e55a-e991-46d3-9d6f-6269eb3a3eac/data.csv
Q6,1.70574712644,data/284a892d-074f-40d9-ac61-f6c572338974/cb586832-4528-4618-ab24-e128ce4e7241/data.csv
Q6,2.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/cdded1bb-ec96-4f70-85fe-e69f4a88a586/data.csv
Q6,3.0,data/05efbe3c-fac8-4abd-bc19-442a6fe74141/cda35333-7508-4342-bf54-18b31c28a82d/data.csv
Q6,2.0,data/adcdf980-0ee4-4342-8b52-56da7f8853ce/af8e486b-46fa-4949-b3e6-7e8b163dc925/data.csv
Q6,0.0,data/8111af96-59c2-4474-9d12-d5254b3dae40/17bb972a-9d6a-425d-91e6-99de64ab6e1b/data.csv
Q6,1.70888888889,data/0f70d0ba-f194-4b7c-9f8f-d059216b0d02/94d8abe7-da05-480b-97ea-99a74206acdb/data.csv
Q6,2.0,data/da14e220-368d-43b3-9be9-e8a003bd920d/eb689c15-816d-4d54-a595-0c1b39459e19/data.csv
Q6,2.0,data/d254ffe1-158b-4530-84f9-1d6c83cdacfa/edcc116e-cdf9-46e8-a85f-6421a99b961d/data.csv
Q6,2.0,data/c21fb3d3-bce3-4a75-89fa-17b4bffa66de/2b20262f-55be-49fd-9c2a-113664588926/data.csv
Q6,1.71428571429,data/2879243b-2c9c-4fb7-b08e-1931647f1ea7/786fc650-4b91-4411-be0e-f984b1278d06/data.csv
Q6,0.0,data/000f1c44-a0b8-402f-8d4b-a4b66dfb7734/175df654-543f-4205-ba17-1d5d456f4aaa/data.csv
Q6,1.70726495726,data/edc72281-7e35-457d-ba8c-ac35277a3d9d/68c6a723-92a1-44ef-9792-7ea3c63d35c1/data.csv
Q6,0.0,data/8d3f4a66-f29d-4313-bf82-178441ab7390/74f3591a-0371-4b85-89a2-ea2f1501889f/data.csv
Q6,1.70253164557,data/d508c197-8d6b-46af-b137-95f71fa6cddd/8576f5d8-5270-4342-81dd-724916bcc47f/data.csv
Q6,1.70020964361,data/6dbe8ea1-bcc7-4b97-b109-10c504ad6d2f/e2d448ef-1f05-4cdb-bb42-c783e904068f/data.csv
Q6,1.0,data/dabd7c8c-bf0b-4b6a-9a5d-92b2feb60bf1/2503a0af-c2ef-4a4b-b025-b361c12e0b1b/data.csv
Q6,2.0,data/49c31665-8104-4552-91e4-96309ca9b143/eaeaa331-f497-478e-8c5f-84f7c49fcce9/data.csv
Q6,1.69958847737,data/0376210e-f606-4a15-afad-241f4f890e24/2fa7bf7d-450a-40e7-a71d-d72b1ae3dbcb/data.csv
Q6,0.0,data/fdeaa7bc-02e0-4c08-9a06-6a2b61e4fdcb/bcb6802d-85e5-4c91-9eaa-80f6eeb8c691/data.csv
Q6,1.0,data/72b852f7-8899-476f-8dc2-96dabe8fda04/71eb46c7-e2b4-43e9-a29d-6d25526c9817/data.csv
Q6,1.69292929293,data/cc9b18f1-c0c9-4adf-9595-dd9a9dd8c182/4c0f447a-dfec-481e-85f9-10291c01cf3d/data.csv
Q6,1.69076305221,data/b7c9e0f9-5431-4702-b284-267c3a8232ae/89694ba5-a239-41cd-84f6-19861a8bdfc1/data.csv
Q6,0.0,data/8a6a0c62-c78b-4a95-8667-08cf527b1062/69124d75-93c0-46a4-adaa-c8782b65d0a1/data.csv
Q6,2.0,data/420eab6f-62e0-43b7-abc2-e9c44aca5871/7365d153-f1db-4077-aa52-f5f9410f3dd9/data.csv
Q6,2.0,data/76aa6bb7-5917-4754-a589-ca277c5c88f2/e04bb55c-76fd-4295-af57-4f4d714d43ef/data.csv
Q6,1.68823529412,data/348d4d30-9759-451c-ba8d-211e934fedb9/912a4b3f-b582-4780-96ad-9b11a3ef8c65/data.csv
Q6,1.69005847953,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/0253d880-2687-4fb0-969c-9f432588d3b5/data.csv
Q6,1.0,data/a85269d6-d639-4dad-bf13-8eec4317bd22/da73383e-4dcc-411d-b0a9-598607d78196/data.csv
Q6,3.0,data/f3b5e2e3-9762-4744-97d0-84dd58bbc07d/940f1099-6756-4b28-955f-ead57ac55e31/data.csv
Q6,1.0,data/1abf43d1-2441-4d54-a3e4-f7a8e382ef66/f7b52282-0a6f-4222-9694-f39a5170bcd4/data.csv
Q6,1.69714285714,data/a0c8ff17-dcaa-48b5-af24-622d415b723f/74a192de-bc61-40ea-abc3-86f5a9c8e709/data.csv
Q6,2.0,data/16d411eb-1c1b-4a5c-9792-f6661cbce887/b0afe567-45f5-4455-bef3-f23812a8a74a/data.csv
Q6,2.0,data/bdf288e1-b6e9-4aef-a3ca-97422f5190c5/9bbc3c1c-3dc8-464d-a119-7f616e28c582/data.csv
Q6,1.0,data/45385b45-7551-46ef-b886-e72d063f2fba/61ea04ed-8e6c-492d-918b-3d7f36dae606/data.csv
Q6,0.0,data/4f68cf90-31a3-47bd-993b-71cff67c1420/2a7592cb-5a4c-43ff-84b4-00b7ac71f9ca/data.csv
Q6,2.0,data/9e6bcea1-9f81-4bbf-a2c3-a05910ac8de4/7b6fd197-0224-4947-a322-e3a3d35e80c5/data.csv
Q6,2.0,data/9cf495be-38d8-483e-84ee-13552e59420f/5592fbad-0244-4027-a14a-829648ae7b89/data.csv
Q6,1.69413919414,data/22ac6511-bfa4-44ce-a47c-eb16a90ee6f2/dced3bf8-a135-4324-9fda-c93d28bbc9e4/data.csv
Q6,1.69398907104,data/1fd5bdca-7660-4b7c-ad6f-3bc90e84e8f0/746280dd-4175-408a-98f2-3660f7301d5c/data.csv
Q6,2.0,data/0e999861-ca8f-4eaf-9e66-b97fefabd814/d604ed63-a22c-46bd-aba4-5878be6ddd96/data.csv
Q6,1.69189189189,data/71960d00-e353-4aca-b547-2eb7ed0707b1/05fdad9b-403f-4190-abbb-bc145b3fde08/data.csv
Q6,3.0,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/dc560bc2-c32f-4fb5-a59a-7bb09df9271a/data.csv
Q6,3.0,data/7683e176-262d-40ad-ab63-a933980accf2/8069f254-9a5c-40f7-a144-b3fffe881745/data.csv
Q6,1.0,data/5054af6c-9801-49e4-af0d-f200483436b6/25045c82-dfc4-47ad-ac5b-f452cdf3530b/data.csv
Q6,2.0,data/57e5cd4b-cc93-45b6-98e0-fdb2c69bfa62/e85dd3f7-ebeb-4b7b-8da1-b7d6682369af/data.csv
Q6,2.0,data/d02ef79e-b084-4916-8ce1-dbb73deaefb0/554f353e-680b-498a-a8d5-adc6e44b6534/data.csv
Q6,3.0,data/fd26c546-efee-4393-962a-4a3d60f37daa/7f1364c4-9ca4-4423-9a50-81ce3d45c481/data.csv
Q6,2.0,data/4e9501c4-f7cd-4237-81ab-a08cf9418dd3/a21ee8d1-3457-4fba-9fea-c3c160555558/data.csv
Q6,2.0,data/e716fe53-4b2f-421e-8eef-3cda3889e736/1f71b51c-2203-426d-9043-fbf306f828c7/data.csv
Q6,1.70618556701,data/e716fe53-4b2f-421e-8eef-3cda3889e736/80372d7e-8e66-4279-97b9-429d4c323067/data.csv
Q6,1.0,data/cd47e81c-c98b-48c6-9186-936b2156f1e0/317ba73b-ce66-4e7e-b092-93a2ae2b7e49/data.csv
Q6,2.0,data/cb4c5bdb-32c7-4218-9001-bb37851548dd/81273ab4-b83e-44a7-ac13-e8fff0ba4028/data.csv
Q6,2.0,data/a9cc2ab8-8d36-463f-8705-744b4140b02b/2278ed64-1f12-4cd2-b209-8cdb99025cf1/data.csv
Q6,1.70538720539,data/ba1242e1-1e1b-454f-b4d8-e6f7349c747f/999c8959-e2e2-408f-a2c3-23a3a41f0316/data.csv
Q6,1.70686767169,data/7f0491e8-fdd2-42fb-a359-9e92f53c53b9/9d84fd5e-4204-44db-a783-f12b67cafe47/data.csv
