task,score,data_path,data_url
Q4,1.0,data/725ebb69-54dd-4eaf-bf20-e87062642e62/8f25215b-2bac-4eaa-b08d-4f938099ef9a/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/5af99723-1aa4-4769-b20a-689220d03eae/download/usmonthlyaveragehourlyemissionfactorsformrowegridsubregion.csv
Q4,1.42857142857,data/725ebb69-54dd-4eaf-bf20-e87062642e62/25e2d4b3-8dae-4036-bbe5-d7171594f72d/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/f75eea1f-6a46-45fe-ac19-5b22e463175f/download/usmonthlyaveragehourlyemissionfactorsforrfcmegridsubregion.csv
Q4,1.43518518519,data/725ebb69-54dd-4eaf-bf20-e87062642e62/b0247044-8587-4ebe-b30e-14f20c8ba478/data.csv,https://openei.org/doe-opendata/dataset/b328f92b-3c91-49af-b08a-96852f9ebb25/resource/04c71e50-88fc-4b8e-b5fa-d85a7b8bfeb1/download/usmonthlyaveragehourlyemissionfactorsforneweegridsubregion.csv
Q4,2.0,data/35ecf73e-733a-4e29-9112-c62f29666fd1/3cfe5e9b-58a4-4060-9d4f-6319d4a50ef5/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/ae3f556d3b3a4380a949779339020d27_2.csv
Q4,0.0,data/8f1f97cd-fa3e-4af7-a68f-0d00594c5142/b2c5ac64-9d22-4df2-833f-3ffea44f9275/data.csv,https://data.medicare.gov/api/views/77hc-ibv8/rows.csv?accessType=DOWNLOAD
Q4,0.0,data/057488e9-f69d-4f0a-9a44-2e21d7161b5a/86fa4f1f-57b5-4bc9-afe4-315d326a8aa0/data.csv,https://opendata.fcc.gov/api/views/qb45-rw2t/rows.csv?accessType=DOWNLOAD
Q4,1.43333333333,data/df261116-5c3f-4f6d-b92f-1fe96d2304ff/73c97751-f994-41e7-b8c9-928b7f1e8681/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/6cc86a4b356946f3b2966e68a3761da5_0.csv
Q4,0.0,data/512ed86f-bdd6-46d8-8f54-3bf5769559ea/1705c610-7e9c-4749-ade8-2fa914452389/data.csv,http://www.sc.egov.usda.gov/data/files/Non_ARRA/RD_Non_ARRA_20150219_03.csv
Q4,0.0,data/d6362954-a224-406c-bb2e-11dca34885d3/dc90758f-bcd7-4a5f-933c-1fea41626acf/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/6cc86a4b356946f3b2966e68a3761da5_0.csv
Q4,1.41860465116,data/9039ec80-8d23-42e3-8989-e9d7d504dd33/fede30d5-a035-4ed9-be9d-0b41e47a1f10/data.csv,https://inventory.data.gov/dataset/787a2347-1e8a-48a8-8c95-6f99e6b495f3/resource/ddb4e855-bf97-4561-94a7-d6dee6a02eaa/download/userssharedsdfinvestingininnovation2010applications.csv
Q4,2.0,data/cd36be42-9f0b-4a51-8d88-63b0e173b5fc/f3cf8077-2cf8-4b4e-8bf0-f89359933a78/data.csv,https://data.cdc.gov/api/views/2dwv-vfam/rows.csv?accessType=DOWNLOAD
Q4,1.42222222222,data/e181bc44-f40c-493e-8470-60ddb9d1bad4/8f4e23b0-4394-4127-b232-0835a7c1b434/data.csv,https://data.imls.gov/api/views/ucdn-7aur/rows.csv?accessType=DOWNLOAD
Q4,1.42028985507,data/424dfa04-bc41-482c-9bb9-0354071ac6df/8af92991-24a6-495d-b5c6-061343d71835/data.csv,https://data.nrel.gov/files/76/ATP3-UFS-HarvestData.csv
Q4,1.43262411348,data/e3a7f8e4-a02e-43f0-9871-508648ac485c/a8bb5b7c-7ed2-49e0-88c1-cb036399ac4f/data.csv,https://chronicdata.cdc.gov/views/6z7r-nydk/rows.csv?accessType=DOWNLOAD
Q4,1.44444444444,data/195ca2c1-3d5c-408e-8a88-4ef26f7afc23/7460995e-8b0c-46f8-9a7d-ea44b108bf35/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_indiana.csv
Q4,2.0,data/b1efbf4b-747a-4bda-9a07-9a124e8ba03b/c07f9483-832d-4877-80d1-1e9f5dcffeb2/data.csv,https://inventory.data.gov/dataset/24675c4c-b470-4c34-94d5-02fe9a661767/resource/c733eb3a-4c39-4b3a-8b19-44fb0334001a/download/userssharedsdfachvmntrsltsstateassmtsmathssy200910.csv
Q4,3.0,data/0f70d0ba-f194-4b7c-9f8f-d059216b0d02/a41fe72b-f402-404e-9fa6-1c4925955807/data.csv,https://openei.org/doe-opendata/dataset/cbb80cd9-1dcc-48a1-ad88-f653a621a1e6/resource/d4e6d771-d7ea-43d6-949d-8f1ce42dd10e/download/altfuelstationsapr42012.csv
Q4,2.0,data/2aed6a39-dd44-4108-b1ef-5d5ecc91b064/17ad95ae-00dd-42d8-b2d8-d2e9d8b8c9e8/data.csv,https://www.va.gov/vetdata/docs/Datagov/DataGov_GDX_FY08_State_County.csv
Q4,2.0,data/54491bb6-be28-47a1-b910-fce58af5e0c6/41044d4d-3d28-47ab-a4f3-fc468c5986e5/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_michigan.csv
Q4,2.0,data/44dae7c0-24d6-45df-9f30-2af3b9ce8ed2/ad7affbb-dc0a-4cc4-8bb4-d4abeb626803/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_louisiana.csv
Q4,2.0,data/a69c43cd-7374-4049-a0ae-cb283d3e6b0a/0a3dcecc-807d-420d-b33d-00fac506db94/data.csv,https://data.medicare.gov/api/views/4hje-vua3/rows.csv?accessType=DOWNLOAD
Q4,1.50909090909,data/02d347ae-9d82-4065-92fb-9e11395ce75f/6039fa6c-5460-4b06-a604-21504c420060/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/fbe74a837a6d48669e13137bcfd84aa4_0.csv
Q4,1.5,data/62acddae-6081-4f24-b3ad-b69877c0a8d9/e3c6c5c0-ea1b-4fd6-a9af-86c9c3f7b1f9/data.csv,https://data.cdc.gov/api/views/3h58-x6cd/rows.csv?accessType=DOWNLOAD
Q4,0.0,data/1b7f0ecd-e229-4a94-aded-35c4e3ea3451/1781d308-e884-4529-b25a-f27b4780d895/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_kentucky.csv
Q4,1.47701149425,data/3f3257b4-86bf-4122-9b46-ee690f8bca10/f315185d-c1f2-4b8b-82c6-0b1eab92a1d9/data.csv,https://inventory.data.gov/dataset/ceddd972-83af-4ee8-93b0-db087d7883f7/resource/d00b9f82-fcfb-46f2-8c15-7208cfd9a0b4/download/achvmntrsltsstateassmtsrlasy200809.csv
Q4,0.0,data/88ba9a2d-189c-4f77-950d-38f01f6f62a4/c6cc9426-00d3-4bcd-baa3-330552e960a1/data.csv,https://data.transportation.gov/api/views/5x22-djnv/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/1a8ee860-0dbb-4aa4-a166-85760f104b6a/c78db964-dc2d-4982-98c3-04048e922433/data.csv,https://inventory.data.gov/dataset/da765763-7b50-4dd2-9772-c92e0fed8e1a/resource/411d25bd-ac44-4d90-99a0-c65670628afd/download/userssharedsdfteachingamericanhistory2010grantees.csv
Q4,1.0,data/82210b6a-b030-403e-9fb5-40956e5cc32d/8106339d-6083-47d0-9068-67bd486a32cc/data.csv,https://opendata.fcc.gov/api/views/fh6b-eeeb/rows.csv?accessType=DOWNLOAD
Q4,1.45698924731,data/93a69c95-583b-427a-886c-7307a2611a8a/bb962666-c5e8-423b-96a2-c69b4ed6ad32/data.csv,https://inventory.data.gov/dataset/e1f06719-f437-431c-8a52-d7706b7791aa/resource/5a238416-a57d-4c73-8c3c-e3bd1d0d7cb7/download/userssharedsdfachvmntrsltsstateassmtsrlasy201112.csv
Q4,0.0,data/809dcb0c-df78-48ef-9861-543e93382272/7b889d47-49a4-4e18-92e7-6f246c67ffac/data.csv,https://data.medicare.gov/api/views/y2hd-n93e/rows.csv?accessType=DOWNLOAD
Q4,1.453125,data/39f1bd02-a377-4b55-88fb-96ffa2150f07/d23d3116-9148-49ac-81e0-f3b443db5578/data.csv,http://doi.org/10.3886/ICPSR34221.v1
Q4,2.0,data/68f0d11a-82d7-4422-b173-586ff6058436/a3245261-82ea-4f54-8016-3b74eb6ca8f9/data.csv,https://inventory.data.gov/dataset/8bf56e54-1a05-4726-9c20-cfd22a20c48d/resource/474b78a0-37c2-4d79-877f-05025428ae57/download/userssharedsdfpromiseneighborhoods2011applications.csv
Q4,2.0,data/93a69c95-583b-427a-886c-7307a2611a8a/f5835b04-41ad-4d8c-bec8-67038752eeb9/data.csv,https://inventory.data.gov/dataset/cee9d558-313f-41f7-8955-1d6e4df3a2dc/resource/0f696b5b-129c-4a83-93af-662f5f8162f4/download/userssharedsdfachvmntrsltsstateassmtsmathssy201112.csv
Q4,1.45273631841,data/45bdf39d-cf6d-43d0-bc15-0a808d872601/525fb22c-d742-47f3-b750-ea6374167a27/data.csv,https://data.cdc.gov/api/views/pbkm-d27e/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/d1338004-9142-4e86-a654-807b474ec224/725cb6cb-fdc6-4555-84e7-4e8542acc16b/data.csv,https://inventory.data.gov/dataset/2cdc97b5-3029-4ec3-b3bf-baec7948bad1/resource/ae0d8c20-3c63-40c3-96da-24a24f507e79/download/datagovlserexus.csv
Q4,1.46859903382,data/03adb5a4-d873-4217-a864-fc6c10e36080/3bf8bc85-fd77-422d-9f24-5b8108a6ecd1/data.csv,https://chronicdata.cdc.gov/views/dhsy-4sea/rows.csv?accessType=DOWNLOAD
Q4,1.47142857143,data/9a154ab6-f92e-4d7e-8714-ee2a6eb5a6b6/221b6b51-39c0-47a0-ac09-8f7a7f9faa3a/data.csv,https://data.medicare.gov/api/views/yv7e-xc69/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/1505b9ab-5c58-462c-a1a6-9dc9fd9d747d/d3866a50-c34b-416f-bf84-f7b97185acdd/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/6c1d57398aa44c36a6badb541f21e461_0.csv
Q4,1.49074074074,data/29a1785b-2db6-4646-bdd6-09279b48a25f/e3b19f00-b52f-4faa-a102-f735f1bd8f09/data.csv,https://data.cdc.gov/api/views/p56q-jrxg/rows.csv?accessType=DOWNLOAD
Q4,1.49771689498,data/7be4f5e4-7ca0-4eb9-8d87-76fa09333d9f/ebe8df7a-4958-40e6-821c-762e571a86f0/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/6cc86a4b356946f3b2966e68a3761da5_0.csv
Q4,1.5,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/ca6255c5-05e6-4f9c-b063-c84caa180515/data.csv,https://openei.org/doe-opendata/dataset/9dcd443b-c0e5-4d4a-b764-5a8ff0c2c92b/resource/5af03b72-452a-4948-99e3-9e96f1c94f80/download/cityshor2015.csv
Q4,2.0,data/ebd971da-ca2d-456b-bce7-2507bbd87016/6379d683-5b49-41c3-b8f8-0a28a4df344a/data.csv,https://data.transportation.gov/api/views/w6v2-vk5z/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/d8fdccf0-014f-4e1e-b86e-a84d37b44163/8c3d19a7-d13e-446b-abb4-cc5a96c6d7a7/data.csv,https://data.cdc.gov/api/views/cjae-szjv/rows.csv?accessType=DOWNLOAD
Q4,1.0,data/3b880d60-af74-4440-ab7f-f3f502b8220d/fdb2a989-3ff5-40d3-adbc-cdb0b4f7bf63/data.csv,http://www.archives.gov/open/data/nhprc-4-2016.csv
Q4,1.50854700855,data/52955d01-6eb7-4af4-a407-df06f3081fb3/54415d9d-0768-441f-b1f1-e438a2ef7f28/data.csv,https://data.medicare.gov/api/views/yc9t-dgbk/rows.csv?accessType=DOWNLOAD
Q4,1.50210970464,data/feb6c59f-83b6-4eff-8662-cfb2b58ff372/29391f87-2241-4373-ad1a-927fda407456/data.csv,http://www.sc.egov.usda.gov/data/files/Non_ARRA/RD_Non_ARRA_20150115_03.csv
Q4,1.50833333333,data/57e5cd4b-cc93-45b6-98e0-fdb2c69bfa62/e85dd3f7-ebeb-4b7b-8da1-b7d6682369af/data.csv,https://data.nasa.gov/api/views/dd9e-wu2v/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/b1efbf4b-747a-4bda-9a07-9a124e8ba03b/c7b1f141-9420-4c01-80d5-bbcf97446fb5/data.csv,https://inventory.data.gov/dataset/47620f0a-dd76-4fcc-915a-88cfdb2e32cf/resource/ede08664-bd3a-4f05-92ed-3caefc5c3584/download/userssharedsdfachvmntrsltsstateassmtsrlasy200910.csv
Q4,1.5162601626,data/2a8b6049-cf57-4709-8347-32a4219e6e0f/527bf7af-7939-4dab-b2cc-8bd3df2356ef/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/6c1d57398aa44c36a6badb541f21e461_0.csv
Q4,2.0,data/dc62f2f0-07c1-440f-badb-1a9f87088336/07511388-4460-4141-a6d5-407e0dda0dd9/data.csv,https://data.medicare.gov/api/views/ynj2-r877/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/cf16837f-d76a-4399-b282-515076c772b8/c3940f9d-cb1c-4235-9a86-41ba2b218d41/data.csv,https://www.treasury.gov/resource-center/sb-programs/Documents/SSBCI%20Transactions%20Dataset.csv
Q4,3.0,data/3ec30bb9-2fd3-4c6e-a812-6d472e0ee1d2/912b465d-6a0d-478c-b680-a95889a18838/data.csv,https://data.medicare.gov/api/views/muwa-iene/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/ee8abbcb-a04d-4074-9f4a-2b040e333959/4c2b9bcb-2ed4-44e6-aa21-41c62f2c0193/data.csv,https://data.medicare.gov/api/views/xbz4-gvaz/rows.csv?accessType=DOWNLOAD
Q4,1.52873563218,data/1f243a63-0678-44d2-89ca-e0bd99860b2d/dcca7f5d-bfdd-4ccb-9a49-0fd91f9659f3/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/fbe74a837a6d48669e13137bcfd84aa4_0.csv
Q4,0.0,data/2b97a7aa-040f-430b-b6d2-7225f0ecb42f/c0a23ed4-516e-42e1-934d-c986067b0c12/data.csv,https://data.transportation.gov/api/views/4zfz-amsd/rows.csv?accessType=DOWNLOAD
Q4,3.0,data/1a427eb2-bd07-4dce-904b-6c90ad17a6e9/ad07b7cc-7a12-4c37-ae5b-b2d4838adab6/data.csv,https://data.medicare.gov/api/views/xubh-q36u/rows.csv?accessType=DOWNLOAD
Q4,1.52222222222,data/46983d5a-b257-498e-9f5d-140078a088d3/144d7d96-5f2b-473a-8f3d-1b484bcade25/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_maryland.csv
Q4,1.52380952381,data/ea425aa0-52d1-4f6d-a136-a4d8e232312c/71ac2439-a21e-4a46-bf6c-2d994994fb1a/data.csv,https://inventory.data.gov/dataset/cee9d558-313f-41f7-8955-1d6e4df3a2dc/resource/0f696b5b-129c-4a83-93af-662f5f8162f4/download/userssharedsdfachvmntrsltsstateassmtsmathssy201112.csv
Q4,2.0,data/1bfc8520-17b0-46b9-9940-a6646615436c/c10ee0d2-a401-401d-836a-0175d552881b/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/847db1a51b0c4bb0a3663bcbce32ccb1_63.csv
Q4,2.0,data/30776a06-9d09-4743-8a9a-0d57c3d94391/19a772d5-a850-4f97-8e6d-f8b3a8eb7d6d/data.csv,https://data.transportation.gov/api/views/wwdp-t4re/rows.csv?accessType=DOWNLOAD
Q4,1.53191489362,data/636befd8-66c8-4748-839d-77f449b842c5/329c6189-1c3d-4d82-a6bf-a004b795fb78/data.csv,https://data.medicare.gov/api/views/rrqw-56er/rows.csv?accessType=DOWNLOAD
Q4,1.5298245614,data/34e0cfb1-60c8-4944-8a0b-52b71d162d8f/9b9b3879-5436-4e4c-be4c-f9dfe3100dde/data.csv,https://data.imls.gov/api/views/wzfa-2gdc/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/4f68cf90-31a3-47bd-993b-71cff67c1420/2a7592cb-5a4c-43ff-84b4-00b7ac71f9ca/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/23ed0f9bb4f1422db69e106c7e7ca1d0_0.csv
Q4,2.0,data/9647e220-b601-4348-97eb-5b00e91d7eca/80f5cd03-6213-4c65-9e83-d63ea442d2d8/data.csv,https://data.medicare.gov/api/views/xubh-q36u/rows.csv?accessType=DOWNLOAD
Q4,1.5306122449,data/ea425aa0-52d1-4f6d-a136-a4d8e232312c/0c4466b8-6ff7-4b50-bb79-e0660951bf77/data.csv,https://inventory.data.gov/dataset/e1f06719-f437-431c-8a52-d7706b7791aa/resource/5a238416-a57d-4c73-8c3c-e3bd1d0d7cb7/download/userssharedsdfachvmntrsltsstateassmtsrlasy201112.csv
Q4,1.53198653199,data/79fb6bf9-6ef9-4df5-b8ca-0b90d6c4f783/51c5deed-8f85-4a67-b7c4-921735f150ee/data.csv,https://chronicdata.cdc.gov/views/vdgb-f9s3/rows.csv?accessType=DOWNLOAD
Q4,2.0,data/0f70d0ba-f194-4b7c-9f8f-d059216b0d02/94d8abe7-da05-480b-97ea-99a74206acdb/data.csv,https://openei.org/doe-opendata/dataset/cbb80cd9-1dcc-48a1-ad88-f653a621a1e6/resource/44bdb515-eb8e-43d4-8994-a92f584ae5ac/download/04232015altfuelstations.csv
Q4,1.54455445545,data/8718ddec-1a9d-4d85-932a-e47d68be7a20/060d3e03-1cb8-4c3d-9683-f9dff5085ea2/data.csv,http://www.sc.egov.usda.gov/data/files/Non_ARRA/RD_Non_ARRA_20150421_03.csv
Q4,1.54575163399,data/6d174825-8a03-401f-8ee9-3730a9dee79f/f680f5de-3b90-4776-b4b9-5e623e393f51/data.csv,https://data.transportation.gov/api/views/9iat-smcg/rows.csv?accessType=DOWNLOAD
Q4,0.0,data/de9d590c-6e2d-4c06-ae83-1bd222369033/82f430e2-036c-4c33-8ae4-c91e812bd70c/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/3e16a3fae435443d9899b10d4ff26124_0.csv
